iso3,country,year,growth_annual,wdi_gdp_growth_annual_pct,maddison_growth_annual,wdi_growth_decimal,abs_diff_maddison,abs_diff_wdi
GNQ,Equatorial Guinea,1994,0.05240750267946126,16.6688355418416,0.0674425888550223,0.16668835541841598,0.015035086175561041,0.11428085273895472
ZWE,Zimbabwe,1967,-0.03056281636497804,8.36700892929179,0.04875926229832128,0.0836700892929179,0.07932207866329932,0.11423290565789594
SWZ,Eswatini,1976,0.09302285890112039,-2.11943776564657,0.0954374953560917,-0.0211943776564657,0.0024146364549713084,0.11421723655758609
GNQ,Equatorial Guinea,1998,0.12374970583008249,23.7744823299607,0.13973460241958513,0.23774482329960703,0.01598489658950264,0.11399511746952454
COG,Congo,1975,-0.03653975595686809,7.73159683364941,-0.03683591858823565,0.0773159683364941,0.00029616263136755805,0.11385572429336219
HND,Honduras,1998,0.002113710884797726,11.5761659693973,0.008932688947416167,0.115761659693973,0.0068189780626184415,0.11364794880917528
RWA,Rwanda,1996,0.013902533136111117,12.7456957642204,-0.07193953411909249,0.127456957642204,0.0858420672552036,0.11355442450609288
BGD,Bangladesh,1961,-0.0527451083360404,6.05816082547616,0.0339399092062278,0.0605816082547616,0.0866850175422682,0.11332671659080201
KEN,Kenya,1968,-0.03314003008050648,7.9826899693479,0.0365303383874549,0.079826899693479,0.06967036846796137,0.11296692977398548
CAF,Central African Republic,1974,-0.04956200970660252,6.33903361228316,-0.05118075992375193,0.0633903361228316,0.0016187502171494117,0.11295234582943411
SWZ,Eswatini,1981,0.033504085118696736,14.6414410739109,0.03436534996567886,0.14641441073910902,0.0008612648469821238,0.11291032562041228
SSD,South Sudan,2010,-0.05773327879566459,5.49341639529945,,0.0549341639529945,,0.11266744274865909
QAT,Qatar,2009,0.00722551888676648,11.9575512911227,0.0708142624100585,0.119575512911227,0.06358874352329202,0.11234999402446053
VCT,St. Vincent and the Grenadines,1977,0.02007286835576494,13.2294111793488,,0.132294111793488,,0.11222124343772305
NER,Niger,1986,-0.04866484079737887,6.35213730291468,0.019802627296179764,0.0635213730291468,0.06846746809355864,0.11218621382652567
ARE,United Arab Emirates,1980,0.12676232666105314,23.8745793877479,0.11083948382200504,0.23874579387747902,0.0159228428390481,0.11198346721642588
GNQ,Equatorial Guinea,2000,0.07037234921644853,18.2137799569674,0.09963257481774335,0.182137799569674,0.02926022560129482,0.11176545035322547
LAO,Lao People's DR,2006,-0.02492587618025688,8.61926620832807,-0.017987011020223598,0.08619266208328069,0.006938865160033281,0.11111853826353757
ARM,Armenia,1992,-0.5288134676100622,-41.8000027457562,-0.5495157274102915,-0.41800002745756204,0.020702259800229328,0.11081344015250016
MLI,Mali,2004,-0.09588108176874766,1.47732490290102,-0.01760613604603023,0.014773249029010201,0.07827494572271743,0.11065433079775785
OMN,Oman,2011,-0.08103997946097863,2.89460973541192,-0.038138632311401466,0.0289460973541192,0.04290134714957716,0.10998607681509782
IRQ,Iraq,1972,-0.07242554811903368,3.73530378696596,-0.07086639066641887,0.0373530378696596,0.0015591574526148122,0.10977858598869328
LBR,Liberia,1993,-0.4392228595098304,-32.9753952616656,-0.4905245675732939,-0.32975395261665597,0.05130170806346346,0.10946890689317446
COD,D.R. of the Congo,1962,0.10286002266775895,21.2006975148134,0.1611250670722031,0.212006975148134,0.05826504440444413,0.10914695248037504
BWA,Botswana,1988,0.08548988146304559,19.4499695097307,0.0848800691356324,0.194499695097307,0.000609812327413195,0.1090098136342614
CHN,China,1970,0.08400809020374478,19.2999999967022,0.10076134808695247,0.19299999996702202,0.016753257883207695,0.10899190976327724
HND,Honduras,1983,-0.0390131562129703,6.99586711936102,-0.042842347887839693,0.0699586711936102,0.003829191674869392,0.1089718274065805
NGA,Nigeria,1969,0.13410162807071568,24.1973839456808,0.20831238779860062,0.24197383945680803,0.07421075972788493,0.10787221138609235
TCD,Chad,2007,0.14981604133473336,4.20017418353298,0.14894172344482026,0.04200174183532981,0.000874317889913101,0.10781429949940355
SLE,Sierra Leone,1992,-0.08244211437459903,-19.012909778472,-0.07970650731868467,-0.19012909778472,0.0027356070559143575,0.10768698341012098
SEN,Senegal,1984,-0.06814044222305427,3.93584244306339,-0.07923021851039014,0.0393584244306339,0.011089776287335873,0.10749886665368816
TGO,Togo,1973,-0.06893867900722395,3.83748400245855,-0.07154565477780395,0.0383748400245855,0.00260697577058,0.10731351903180944
JAM,Jamaica,1972,0.07307253456994367,18.0085552919373,0.014412303182815833,0.18008555291937298,0.05866023138712784,0.1070130183494293
RWA,Rwanda,1997,0.03170672993245649,13.8497524852284,-0.046541303578758075,0.138497524852284,0.07824803351121457,0.10679079491982751
YEM,Yemen,1996,0.1530265887852762,4.63496731668951,0.008400513054292347,0.046349673166895096,0.14462607573098385,0.10667691561838111
ARE,United Arab Emirates,1979,0.10272699220490367,20.9234874935804,0.09542148260370631,0.209234874935804,0.0073055096011973575,0.10650788273090034
ARE,United Arab Emirates,1975,-0.04388967538705657,6.22761090864789,-0.11079765506571704,0.0622761090864789,0.06690797967866047,0.10616578447353547
QAT,Qatar,1973,0.002872313937311688,10.784895214101,0.09165350580919451,0.10784895214101001,0.08878119187188283,0.10497663820369832
MNE,Montenegro,2000,0.13572445698324032,3.09999666280245,0.16183653474223902,0.030999966628024497,0.02611207775899871,0.10472449035521582
TCD,Chad,1972,-0.09321295527789264,1.14961609483252,-0.09189526470425591,0.0114961609483252,0.0013176905736367317,0.10470911622621784
HND,Honduras,1993,0.03204341917472853,13.6371743358989,0.03877032051107143,0.136371743358989,0.006726901336342905,0.10432832418426047
BWA,Botswana,1967,0.1632706461066098,5.92455993122056,0.0810863675351845,0.0592455993122056,0.0821842785714253,0.10402504679440419
OMN,Oman,1977,0.11384207815999758,1.00721834180912,-0.046078233426332105,0.0100721834180912,0.1599203115863297,0.10376989474190638
CHN,China,1969,0.06613561006802193,16.9399999960609,0.07046321049527116,0.16939999996060903,0.004327600427249223,0.1032643898925871
CMR,Cameroon,1975,0.009527713716993347,11.2450587758471,0.02720022629915686,0.11245058775847101,0.017672512582163513,0.10292287404147767
KWT,Kuwait,1991,-0.3072470059592298,-41.007790668086,-0.43570559485321425,-0.41007790668086,0.12845858889398443,0.1028309007216302
ARE,United Arab Emirates,2008,-0.070641898466274,3.19181235452885,-0.02399213982627657,0.0319181235452885,0.04664975863999743,0.1025600220115625
OMN,Oman,1976,0.1032108970883332,20.5401229155617,0.07448594078682547,0.205401229155617,0.02872495630150773,0.10219033206728381
CPV,Cabo Verde,1992,0.00728315480062669,10.9376469895221,0.02055309361912805,0.10937646989522101,0.013269938818501359,0.10209331509459432
BLZ,Belize,1980,0.019191340258677414,12.1087499161075,,0.121087499161075,,0.10189615890239759
GNQ,Equatorial Guinea,1995,0.07299554644144379,17.4862637323938,0.08801505188871062,0.17486263732393803,0.015019505447266823,0.10186709088249424
BRN,Brunei Darussalam,1986,-0.15588530504996712,-5.4072203182489,,-0.054072203182489,,0.1018131018674781
BRN,Brunei Darussalam,1997,-0.03825437073255067,6.34394499326551,,0.0634394499326551,,0.10169382066520577
SYC,Seychelles,1969,-0.10128946507992076,0.0,-0.026574786226614577,0.0,0.07471467885330618,0.10128946507992076
ZWE,Zimbabwe,1980,0.04295256221397015,14.420683908318,0.06712584470252203,0.14420683908318002,0.024173282488551884,0.10125427686920987
BFA,Burkina Faso,1982,-0.005551842010276253,9.56219662181179,-0.0025327155792842504,0.0956219662181179,0.003019126430992003,0.10117380822839415
MRT,Mauritania,1978,-0.10610107253670265,-0.504713833016041,-0.09697632020297586,-0.00504713833016041,0.009124752333726782,0.10105393420654224
CMR,Cameroon,1974,0.006558268862711714,10.7342622580316,0.02042782269009802,0.10734262258031602,0.013869553827386305,0.1007843537176043
MWI,Malawi,1981,-0.15365962075969097,-5.29011927676262,-0.08195356273924936,-0.0529011927676262,0.07170605802044161,0.10075842799206478
CHE,Switzerland,1975,-0.07518216648961484,2.55286257007239,-0.0498358464924582,0.0255286257007239,0.02534631999715664,0.10071079219033874
OMN,Oman,1983,0.06599341555006788,16.6666707336558,0.10769734659610464,0.166666707336558,0.04170393104603676,0.10067329178649012
ZMB,Zambia,1981,-0.038887672307001964,6.16795740650589,0.027175585378964584,0.0616795740650589,0.06606325768596655,0.10056724637206085
HND,Honduras,1979,0.014825079492235105,11.5302614235207,0.01070164791175543,0.115302614235207,0.004123431580479675,0.1004775347429719
LBN,Lebanon,2014,-0.07556149959171066,2.48406010500743,-0.10864803624640196,0.0248406010500743,0.0330865366546913,0.10040210064178495
BHR,Bahrain,1991,0.011927022904686169,11.2299982766857,0.07619601362785744,0.112299982766857,0.06426899072317127,0.10037295986217083
DZA,Algeria,1961,-0.0358459433723457,-13.6054413245993,-0.14875660022158854,-0.136054413245993,0.11291065684924284,0.10020846987364729
GNB,Guinea-Bissau,1996,0.015940121906818483,11.6000000043869,0.02060783820627954,0.116000000043869,0.0046677162994610555,0.10005987813705051
MLI,Mali,1996,0.16247169169910336,6.36569576896082,0.027137270516484513,0.0636569576896082,0.13533442118261885,0.09881473400949516
TZA,U.R. of Tanzania: Mainland,1964,0.15379415197466528,5.51115870033439,0.021837733569674,0.0551115870033439,0.13195641840499128,0.09868256497132138
OMN,Oman,1974,0.21358026522058893,11.4988064646665,0.07675553425978165,0.114988064646665,0.13682473096080727,0.09859220057392393
EGY,Egypt,1970,0.1543682771953261,5.59851503851672,0.043451762487499934,0.05598515038516721,0.11091651470782615,0.09838312681015887
PAN,Panama,1970,0.16695691913730393,6.95922610779934,0.030674216522950104,0.0695922610779934,0.13628270261435382,0.09736465805931052
SLE,Sierra Leone,2015,-0.14061312775071766,-4.36333262093788,-0.25003401837486106,-0.043633326209378806,0.1094208906241434,0.09697980154133885
SDN,Sudan,1990,0.041776195638242086,-5.47005377383857,-0.11087788461769588,-0.0547005377383857,0.15265408025593796,0.0964767333766278
UGA,Uganda,2010,0.15226349182136634,5.63761163749757,0.04119340303013708,0.0563761163749757,0.11107008879122926,0.09588737544639064
SDN,Sudan,1985,0.03217642372640395,-6.28104357777349,-0.09716374845364761,-0.0628104357777349,0.12934017218005156,0.09498685950413885
SDN,Sudan,1982,-0.03446386351696695,5.95866643249556,0.08684083038735757,0.0595866643249556,0.12130469390432452,0.09405052784192255
SLE,Sierra Leone,2018,0.12245263676556917,2.8938564123677,0.010350930991625873,0.028938564123677,0.1121017057739433,0.09351407264189217
QAT,Qatar,1974,-0.03389227993235977,5.9382528780129,-0.17205676296403993,0.059382528780129,0.13816448303168016,0.09327480871248878
SLE,Sierra Leone,2017,0.1250090755535922,3.20786087715987,0.012804803084512706,0.032078608771598696,0.11220427246907949,0.0929304667819935
BHR,Bahrain,1976,0.21569292844876742,30.476297435675,0.09499023099340498,0.30476297435675004,0.12070269745536244,0.08907004590798262
MLI,Mali,2012,0.07710063425734948,-1.07239924147837,-0.034456222904131195,-0.0107239924147837,0.11155685716148067,0.08782462667213317
LSO,Lesotho,2007,0.12780506987002216,4.18791409957151,0.024266584219180487,0.0418791409957151,0.10353848565084167,0.08592592887430706
SLE,Sierra Leone,2016,0.14978171019242303,6.43743652764257,0.037312024181901826,0.06437436527642569,0.11246968601052121,0.08540734491599734
MWI,Malawi,1965,0.21929727175711555,13.6164934203186,0.101331430764378,0.136164934203186,0.11796584099273755,0.08313233755392954
MYS,Malaysia,1971,0.1827069491689297,10.0346605803438,0.047438560012384556,0.100346605803438,0.13526838915654515,0.08236034336549171
LBR,Liberia,2015,0.08197207485188329,-0.0185649695590939,-0.021727555705764345,-0.000185649695590939,0.10369963055764764,0.08215772454747423
IDN,Indonesia,1969,-0.013604463312124615,6.82229824913614,0.09588538833327043,0.0682229824913614,0.10948985164539504,0.08182744580348601
BIH,Bosnia and Herzegovina,1993,0.05911262621490376,-2.18134734859012,-0.3022781063458,-0.0218134734859012,0.36139073256070375,0.08092609970080497
ARE,United Arab Emirates,1997,0.0017255422361692752,8.19026264308846,0.11439286286642236,0.0819026264308846,0.11266732063025309,0.08017708419471532
BHR,Bahrain,2003,-0.014548214312407381,6.29644129075703,0.09320813456500687,0.0629644129075703,0.10775634887741425,0.07751262721997768
QAT,Qatar,1997,0.22265426616058548,30.0120397093796,0.32478763151813794,0.300120397093796,0.10213336535755246,0.07746613093321053
SDN,Sudan,2008,-0.037867950150619833,3.84674473121058,0.07308630650886805,0.0384674473121058,0.11095425665948788,0.07633539746272563
SAU,Saudi Arabia,1982,-0.2366662381587421,-16.1090907190854,-0.04093301830575413,-0.161090907190854,0.19573321985298797,0.0755753309678881
BHR,Bahrain,2002,-0.03904407065864035,3.34855067103268,0.07095696530352136,0.0334855067103268,0.11000103596216171,0.07252957736896715
KWT,Kuwait,1993,0.26833613462066275,33.9904675559008,0.4312369091991233,0.339904675559008,0.16290077457846053,0.07156854093834525
MRT,Mauritania,1962,0.07832939568304376,0.726608378640577,-0.03471901268744215,0.007266083786405771,0.11304840837048591,0.07106331189663799
KHM,Cambodia,1977,-0.07964405983719747,-14.6764073144395,0.10896377222230136,-0.146764073144395,0.18860783205949883,0.06712001330719752
KWT,Kuwait,1989,0.19222441066034257,25.8928571450524,0.030700308562835232,0.258928571450524,0.16152410209750734,0.06670416079018143
OMN,Oman,1987,-0.10082703041327079,-3.4407841670407,0.04111801614757482,-0.034407841670406995,0.1419450465608456,0.06641918874286379
IRQ,Iraq,2003,-0.43214356273654175,-36.6567804383165,-0.20254107888919926,-0.36656780438316505,0.2296024838473425,0.0655757583533767
SDN,Sudan,2007,-0.006241084676814168,5.73527423664484,0.10760574468153195,0.057352742366448405,0.11384682935834611,0.06359382704326258
KHM,Cambodia,1987,0.15259851669959623,21.5315192666416,-0.057382102466314144,0.215315192666416,0.20998061916591038,0.06271667596681976
QAT,Qatar,1981,-0.05300330655231633,0.900972101477819,-0.20641230082702045,0.009009721014778191,0.1534089942747041,0.06201302756709452
QAT,Qatar,1982,-0.13068192069090578,-6.87449413853426,-0.2503001964171254,-0.0687449413853426,0.11961827572621964,0.06193697930556319
YEM,Yemen,1995,0.11810693558840679,5.66937132228433,0.012700081405638386,0.0566937132228433,0.1054068541827684,0.06141322236556349
GMB,Gambia,1970,0.00090527159670728,6.15384657262285,-0.13590199823885918,0.0615384657262285,0.13680726983556646,0.06063319412952122
QAT,Qatar,1998,0.053196186953439195,11.2186524616371,0.16225100405351967,0.112186524616371,0.10905481710008047,0.05899033766293181
COG,Congo,1961,0.14203497231445716,8.35072672427799,0.010450455894850386,0.0835072672427799,0.13158451641960678,0.05852770507167726
QAT,Qatar,1983,-0.0751126370147368,-1.82516541437688,-0.2270588007597265,-0.0182516541437688,0.1519461637449897,0.056860982870968
IRQ,Iraq,1987,0.14970130225852785,9.3052813911243,0.009963549711191177,0.093052813911243,0.13973775254733667,0.05664848834728485
SDN,Sudan,1986,0.10966132478771051,5.41381101301441,0.009375068665455899,0.0541381101301441,0.10028625612225461,0.05552321465756641
QAT,Qatar,2000,0.025537130551310128,8.02812548837973,0.13177160276812572,0.08028125488379731,0.10623447221681559,0.05474412433248718
QAT,Qatar,1984,-0.008116129911602599,4.65773767027437,-0.12854452665614602,0.0465773767027437,0.12042839674454342,0.0546935066143463
QAT,Qatar,1999,-0.011641853462466045,4.28406436325426,0.09636498663454418,0.042840643632542606,0.10800684009701023,0.05448249709500865
JOR,Jordan,1981,0.11846467978141462,17.1787174397624,0.004889302189521771,0.171787174397624,0.11357537759189285,0.05332249461620939
ETH,Ethiopia,1990,0.08016995842092456,2.72645178272684,-0.04383384777587995,0.0272645178272684,0.12400380619680451,0.05290544059365616
JOR,Jordan,1979,0.1558133099833494,20.8029092647021,0.052751899360059085,0.20802909264702102,0.10306141062329033,0.052215782663671606
MLI,Mali,1983,-0.07511970189383543,-2.30134663129805,0.02587590464655598,-0.0230134663129805,0.10099560654039141,0.052106235580854934
SAU,Saudi Arabia,1991,0.03128572558245324,8.22077074524385,0.16048345299437905,0.08220770745243851,0.1291977274119258,0.05092198186998527
QAT,Qatar,1985,-0.0720472062569737,-2.12017026850029,-0.20640808405312683,-0.0212017026850029,0.13436087779615313,0.05084550357197079
QAT,Qatar,2001,-0.01156257850442266,3.89814748805541,0.09845750540752718,0.038981474880554104,0.11002008391194984,0.050544053384976764
QAT,Qatar,2002,0.02143897083594659,7.18252331136711,0.13001730068562978,0.0718252331136711,0.10857832984968319,0.05038626227772451
BIH,Bosnia and Herzegovina,1992,-0.015049663882836128,-6.43690762214798,-0.2919769047890153,-0.0643690762214798,0.27692724090617915,0.049319412338643676
CMR,Cameroon,1978,0.17161997738689294,22.0030049229664,0.022029876417300365,0.22003004922966402,0.14959010096959258,0.048410071842771074
CIV,Côte d'Ivoire,1980,-0.15555188339476445,-10.9576972637217,0.035673369631398444,-0.109576972637217,0.1912252530261629,0.04597491075754745
BHR,Bahrain,1994,-0.04793882001744976,-0.250001381199439,0.0875628372753745,-0.00250001381199439,0.13550165729282426,0.045438806205455366
QAT,Qatar,1986,0.00792760819497218,5.33578656853717,-0.2511160113026616,0.0533578656853717,0.25904361949763377,0.04543025749039952
IRQ,Iraq,1997,0.16696874043574184,21.2379361287918,0.0001818964115036792,0.212379361287918,0.16678684402423816,0.045410620852176176
KWT,Kuwait,1995,0.003405795459528349,4.85829125202741,0.11611476365452766,0.0485829125202741,0.11270896819499931,0.04517711706074575
AGO,Angola,2006,0.0733315998468278,11.8418178757042,0.2136886692146529,0.118418178757042,0.1403570693678251,0.0450865789102142
IRQ,Iraq,1993,0.3478746203238252,30.289829491298,0.04126474459209373,0.30289829491298004,0.3066098757317315,0.044976325410845175
KWT,Kuwait,1988,-0.144975477419111,-10.0526170080749,-0.008005541481516332,-0.100526170080749,0.13696993593759466,0.044449307338361985
CIV,Côte d'Ivoire,1989,0.07367217477401233,2.94800494335441,-0.04220388178369028,0.0294800494335441,0.11587605655770261,0.044192125340468236
PSE,State of Palestine,2004,0.17580012781943744,21.9244861205987,0.04702582234219754,0.21924486120598702,0.1287743054772399,0.04344473338654958
KWT,Kuwait,1987,0.03832617050385423,8.14615154374816,-0.08437016654668028,0.0814615154374816,0.12269633705053451,0.043135344933627376
ETH,Ethiopia,1993,0.09027444459366407,13.1428339363255,-0.012989822926330774,0.13142833936325501,0.10326426751999485,0.04115389476959094
KEN,Kenya,1970,-0.0868461014672608,-4.65544691647621,0.03774032798284743,-0.0465544691647621,0.12458642945010823,0.040291632302498694
QAT,Qatar,1992,0.07530511048256372,11.3305277401187,0.19173621566633692,0.11330527740118701,0.1164311051837732,0.03800016691862329
BHR,Bahrain,1982,-0.11342608889214745,-7.55621771215937,0.023148183322676985,-0.0755621771215937,0.13657427221482443,0.037863911770553746
SYR,Syrian Arab Republic,1962,0.28291635964506945,24.5212971717849,0.18083530435291628,0.24521297171784903,0.10208105529215317,0.037703387927220416
MOZ,Mozambique,1993,0.07216455141522538,10.940435029728,-0.029523879944513,0.10940435029728,0.10168843135973837,0.03723979888205463
AGO,Angola,2007,0.09368440338484518,13.0026889457976,0.2288977349088963,0.130026889457976,0.13521333152405113,0.036342486073130814
TJK,Tajikistan,1996,-0.20310081943195346,-16.6999984353389,-0.06615711258602985,-0.16699998435338903,0.1369437068459236,0.03610083507856443
IRL,Ireland,2015,0.21060931821538276,24.6239856364006,0.047430778350015856,0.24623985636400603,0.1631785398653669,0.03563053814862327
AGO,Angola,1986,-0.004916477064028868,2.90000174246849,-0.11597308041114385,0.029000017424684898,0.11105660334711498,0.03391649448871377
QAT,Qatar,1991,-0.049563944346033395,-1.66223257584981,0.059102159443332525,-0.0166223257584981,0.10866610378936592,0.03294161858753529
LBR,Liberia,1966,0.045221034612138666,7.70265600116069,0.14527855680538515,0.0770265600116069,0.10005752219324648,0.03180552539946824
SYR,Syrian Arab Republic,1996,0.06663966238954266,9.82556940470964,-0.03501064362480122,0.0982556940470964,0.10165030601434388,0.031616031657553736
QAT,Qatar,1993,-0.04454774863469346,-1.32513607105912,0.07545503239378526,-0.0132513607105912,0.12000278102847872,0.03129638792410226
QAT,Qatar,1994,-0.016227729942459135,1.41870838953481,0.10157665278712358,0.0141870838953481,0.11780438272958271,0.030414813837807236
LBR,Liberia,2001,-0.0005830382273455115,2.92027476569781,0.12127506343107797,0.0292027476569781,0.12185810165842348,0.029785785884323613
QAT,Qatar,1995,-0.005620816415760288,2.3992362961452,0.1058292327852346,0.023992362961452,0.11145004920099488,0.02961317937721229
SYR,Syrian Arab Republic,2020,-0.020061638981429653,0.954914586675713,-0.1534782616748407,0.009549145866757132,0.13341662269341104,0.029610784848186786
QAT,Qatar,1996,0.014640535063072946,4.3739105695453,0.11513410889261522,0.043739105695453,0.10049357382954227,0.029098570632380055
MOZ,Mozambique,1999,0.08922390293339166,11.816986527255,-0.02585003301996558,0.11816986527255001,0.11507393595335724,0.028945962339158346
CMR,Cameroon,1967,-0.13636891233906123,-10.9120655887773,0.008350779217420445,-0.109120655887773,0.14471969155648168,0.027248256451288227
LBR,Liberia,2002,0.010931427579074615,3.76301761700071,0.20191960153349253,0.0376301761700071,0.19098817395441792,0.026698748590932485
IRQ,Iraq,2001,-0.00839818876390197,1.76660876568174,0.12795331240533692,0.0176660876568174,0.1363515011692389,0.02606427642071937
MLI,Mali,1979,0.07895948588921353,10.3956772105956,0.2001751553132598,0.10395677210595601,0.12121566942404627,0.02499728621674248
SYR,Syrian Arab Republic,1964,0.11587418253192894,9.2713638022407,-0.009955454692084587,0.092713638022407,0.12582963722401352,0.023160544509521944
TKM,Turkmenistan,2000,0.03329998410812962,5.46906425232281,0.16818868844107548,0.054690642523228104,0.13488870433294586,0.021390658415098483
IRL,Ireland,2021,0.14146716503011625,16.2581881158197,0.038141878370822724,0.162581881158197,0.10332528665929352,0.021114716128080746
IRQ,Iraq,2002,-0.10308847424381007,-8.20370481187175,0.11037217229478813,-0.08203704811871751,0.2134606465385982,0.02105142612509256
TKM,Turkmenistan,2001,0.02248812784587173,4.34384545203714,0.18356462145635177,0.0434384545203714,0.16107649361048004,0.02095032667449967
TKM,Turkmenistan,2004,0.029606370328787435,5.00040735874585,0.13713086523278584,0.0500040735874585,0.1075244949039984,0.020397703258671067
TKM,Turkmenistan,2003,0.012582944452947942,3.2688286670479,0.15754351198398275,0.032688286670479,0.1449605675310348,0.02010534221753106
TKM,Turkmenistan,2002,-0.017348944608206907,0.257179997445405,0.14485962287686327,0.00257179997445405,0.16220856748507018,0.01992074458266096
TKM,Turkmenistan,1996,0.04767356705975523,6.69999198681985,-0.07366639115002727,0.0669999198681985,0.1213399582097825,0.019326352808443276
ECU,Ecuador,1987,0.012947889089801379,-0.259098708877119,-0.09062495440718621,-0.00259098708877119,0.10357284349698759,0.015538876178572568
KHM,Cambodia,1979,-0.11344008579344056,-12.8285637744816,0.02599534757368005,-0.128285637744816,0.1394354333671206,0.014845551951375435
ALB,Albania,1990,-0.11042045522077437,-9.57564016993408,0.008826182628270729,-0.0957564016993408,0.1192466378490451,0.014664053521433573
TTO,Trinidad and Tobago,1984,-0.06989610071510022,-5.75090617005851,0.04028009763232632,-0.057509061700585104,0.11017619834742653,0.012387039014515114
IRL,Ireland,2020,0.059227110946080685,7.15369505735335,-0.0801177749534947,0.0715369505735335,0.1393448858995754,0.012309839627452815
LBR,Liberia,2004,0.013963503694162327,2.61984689477413,-0.1130118959988291,0.026198468947741298,0.12697539969299143,0.01223496525357897
TTO,Trinidad and Tobago,1982,0.026121134736731833,3.79931807144484,-0.07820923334229057,0.0379931807144484,0.1043303680790224,0.011872045977716565
MLI,Mali,1991,0.11692364809644218,12.6572078863462,-0.0035683387144525014,0.126572078863462,0.12049198681089468,0.009648430767019822
KHM,Cambodia,1988,0.11207622905602843,11.9769088837606,-0.011474982476874729,0.11976908883760601,0.12355121153290316,0.007692859781577577
IRQ,Iraq,1988,0.006866825626449469,-0.0190369368025927,-0.26675259690829023,-0.00019036936802592703,0.2736194225347397,0.007057194994475395
BGR,Bulgaria,1988,0.10280275083636425,10.9446917287804,-0.007399767374888455,0.10944691728780401,0.11020251821125271,0.006644166451439754
BGR,Bulgaria,1996,0.05869393976925252,5.20547920578709,-0.08086626120335438,0.0520547920578709,0.1395602009726069,0.006639147711381625
CMR,Cameroon,1989,-0.021596271746606277,-1.81912051186825,-0.12364847661915945,-0.0181912051186825,0.10205220487255318,0.003405066627923777
KWT,Kuwait,1994,0.08744886517642847,8.43616564472201,0.20649975256460706,0.0843616564472201,0.1190508873881786,0.0030872087292083683
SDN,Sudan,1973,0.009244246623832275,0.632195249149476,-0.11894442409263828,0.00632195249149476,0.12818867071647055,0.002922294132337515
BGR,Bulgaria,1997,-0.14316442619877634,-14.1153771596692,0.0033238051862518603,-0.14115377159669198,0.1464882313850282,0.002010654602084355
